"2";"6";"2018-11-09";"6439.36"
"2";"6";"2018-11-10";"22941.66"
"2";"6";"2018-11-12";"9715.85"
"2";"6";"2018-11-13";"6993.38"
"2";"6";"2018-11-14";"12558.35"
"2";"6";"2018-11-15";"13715.46"
"2";"6";"2018-11-16";"11214.05"
"2";"6";"2018-11-17";"16783.10"
"2";"6";"2018-11-19";"6806.44"
"2";"6";"2018-11-20";"8091.25"
"2";"6";"2018-11-21";"14658.72"
"2";"6";"2018-11-22";"8671.08"
"2";"6";"2018-11-23";"17182.30"
"2";"6";"2018-11-24";"24879.95"
"2";"6";"2018-11-26";"11490.22"
"2";"6";"2018-11-27";"11439.76"
"2";"6";"2018-11-28";"11795.88"
"2";"6";"2018-11-29";"14191.55"
"2";"6";"2018-11-30";"13467.25"
"2";"7";"2018-11-01";"17883.57"
"2";"7";"2018-11-02";"17605.06"
"2";"7";"2018-11-03";"27433.36"
"2";"7";"2018-11-05";"13967.80"
"2";"7";"2018-11-06";"18508.89"
"2";"7";"2018-11-07";"18683.75"
"2";"7";"2018-11-08";"15669.34"
"2";"7";"2018-11-09";"23063.66"
"2";"7";"2018-11-10";"26163.59"
"2";"7";"2018-11-12";"14085.49"
"2";"7";"2018-11-13";"12445.12"
"2";"7";"2018-11-14";"16599.36"
"2";"7";"2018-11-15";"12445.63"
"2";"7";"2018-11-16";"17960.09"
"2";"7";"2018-11-17";"20634.59"
"2";"7";"2018-11-19";"10742.51"
"2";"7";"2018-11-20";"15953.64"
"2";"7";"2018-11-21";"14169.64"
"2";"7";"2018-11-22";"12660.48"
"2";"7";"2018-11-23";"15856.82"
"2";"7";"2018-11-24";"24125.98"
"2";"7";"2018-11-26";"13632.58"
"2";"7";"2018-11-27";"12473.34"
"2";"7";"2018-11-28";"13617.88"
"2";"7";"2018-11-29";"13232.67"
"2";"7";"2018-11-30";"18875.95"
"2";"8";"2018-11-01";"14401.99"
"2";"8";"2018-11-02";"12723.45"
"2";"8";"2018-11-03";"17456.73"
"2";"8";"2018-11-05";"6589.29"
"2";"8";"2018-11-06";"12500.64"
"2";"8";"2018-11-07";"9540.94"
"2";"8";"2018-11-08";"8418.86"
"2";"8";"2018-11-09";"13552.56"
"2";"8";"2018-11-10";"17840.90"
"2";"8";"2018-11-12";"4830.14"
"2";"8";"2018-11-13";"3456.95"
"2";"8";"2018-11-14";"10234.64"
"2";"8";"2018-11-15";"11824.63"
"2";"8";"2018-11-16";"10156.45"
"2";"8";"2018-11-17";"7730.68"
"2";"8";"2018-11-19";"5597.47"
"2";"8";"2018-11-20";"8405.33"
"2";"8";"2018-11-21";"7255.16"
"2";"8";"2018-11-22";"7800.48"
"2";"8";"2018-11-23";"10467.02"
"2";"8";"2018-11-24";"11560.96"
"2";"8";"2018-11-26";"5090.29"
"2";"8";"2018-11-27";"9711.11"
"2";"8";"2018-11-28";"6443.14"
"2";"8";"2018-11-29";"8042.77"
"2";"8";"2018-11-30";"10904.84"
"2";"9";"2018-11-01";"14393.82"
"2";"9";"2018-11-02";"14955.80"
"2";"9";"2018-11-03";"14823.84"
"2";"9";"2018-11-05";"8961.15"
"2";"9";"2018-11-06";"11204.83"
"2";"9";"2018-11-07";"13322.55"
"2";"9";"2018-11-08";"7584.69"
"2";"9";"2018-11-09";"12208.98"
"2";"9";"2018-11-10";"15493.74"
"2";"9";"2018-11-12";"8682.74"
"2";"9";"2018-11-13";"8157.04"
"2";"9";"2018-11-14";"8986.42"
"2";"9";"2018-11-15";"7186.62"
"2";"9";"2018-11-16";"11914.82"
"2";"9";"2018-11-17";"14472.28"
"2";"9";"2018-11-19";"7416.03"
"2";"9";"2018-11-20";"8830.25"
"2";"9";"2018-11-21";"9332.88"
"2";"9";"2018-11-22";"6686.33"
"2";"9";"2018-11-23";"12028.43"
"2";"9";"2018-11-24";"17661.88"
"2";"9";"2018-11-26";"6093.80"
"2";"9";"2018-11-27";"7684.47"
"2";"9";"2018-11-28";"8314.84"
"2";"9";"2018-11-29";"9309.66"
"2";"9";"2018-11-30";"16125.68"
"2";"10";"2018-11-01";"11444.32"
"2";"10";"2018-11-02";"8661.81"
"2";"10";"2018-11-03";"10956.61"
"2";"10";"2018-11-05";"2600.63"
"2";"10";"2018-11-06";"7408.84"
"2";"10";"2018-11-07";"4477.22"
"2";"10";"2018-11-08";"1285.32"
"2";"10";"2018-11-09";"6561.32"
"2";"10";"2018-11-10";"15661.51"
"2";"10";"2018-11-12";"4461.33"
"2";"10";"2018-11-13";"2481.80"
"2";"10";"2018-11-14";"5928.80"
"2";"10";"2018-11-15";"2610.78"
"2";"10";"2018-11-16";"4612.49"
"2";"10";"2018-11-17";"6955.75"
"2";"10";"2018-11-19";"4004.20"
"2";"10";"2018-11-20";"4848.45"
"2";"10";"2018-11-21";"2922.25"
"2";"10";"2018-11-22";"4977.34"
"2";"10";"2018-11-23";"8230.01"
"2";"10";"2018-11-24";"9759.48"
"2";"10";"2018-11-26";"4014.11"
"2";"10";"2018-11-27";"3662.57"
"2";"10";"2018-11-28";"5555.26"
"2";"10";"2018-11-29";"4079.25"
"2";"10";"2018-11-30";"8768.87"
"3";"1";"2018-11-01";"14900.72"
"3";"1";"2018-11-02";"13038.81"
"3";"1";"2018-11-03";"15257.83"
"3";"1";"2018-11-05";"9748.51"
"3";"1";"2018-11-06";"12482.06"
"3";"1";"2018-11-07";"9150.46"
"3";"1";"2018-11-08";"9816.01"
"3";"1";"2018-11-09";"17764.79"
"3";"1";"2018-11-10";"19685.62"
"3";"1";"2018-11-12";"10970.50"
"3";"1";"2018-11-13";"11649.68"
"3";"1";"2018-11-14";"13857.18"
"3";"1";"2018-11-15";"12112.11"
"3";"1";"2018-11-16";"16585.43"
"3";"1";"2018-11-17";"15682.52"
"3";"1";"2018-11-19";"12448.79"
"3";"1";"2018-11-20";"12011.70"
"3";"1";"2018-11-21";"11398.14"
"3";"1";"2018-11-22";"12617.83"
"3";"1";"2018-11-23";"13890.09"
"3";"1";"2018-11-24";"18218.45"
"3";"1";"2018-11-26";"10548.84"
"3";"1";"2018-11-27";"11339.27"
"3";"1";"2018-11-28";"13320.54"
"3";"1";"2018-11-29";"12807.71"
"3";"1";"2018-11-30";"13003.40"
"3";"2";"2018-11-01";"19357.47"
"3";"2";"2018-11-02";"16491.77"
"3";"2";"2018-11-03";"22595.34"
"3";"2";"2018-11-05";"16509.48"
